Ticker,SmartScore,Market Capitalization,Sector,Industry
ZYME,9.0,1448074310.0,Health Technology,Pharmaceuticals: Major
ZWS,4.0,7820303500.0,Producer Manufacturing,Industrial Machinery
ZTS,7.0,63862740974.0,Health Technology,Pharmaceuticals: Major
ZTO,3.0,14465144607.8508,Transportation,Air Freight/Couriers
ZS,6.0,50979199688.00001,Technology Services,Packaged Software
ZM,6.0,25242082736.0,Technology Services,Packaged Software
ZLAB,4.0,2924885573.37864,Health Technology,Biotechnology
ZK,3.0,7395709012.0,Consumer Durables,Motor Vehicles
ZIONP,,7668421366.0,Finance,Major Banks
ZION,10.0,7668421366.0,Finance,Major Banks
ZIM,4.0,1774338983.0,Transportation,Marine Shipping
ZGN,8.0,4209337701.000001,Consumer Non-Durables,Apparel/Footwear
ZG,4.0,17226993236.0,Technology Services,Internet Software/Services
ZETA,9.0,4049073986.0,Technology Services,Packaged Software
ZD,3.0,1389178397.0,Technology Services,Internet Software/Services
ZBRA,8.0,13241067724.000002,Electronic Technology,Computer Processing Hardware
ZBIO,9.0,1258256130.0,Health Technology,Biotechnology
ZBH,8.0,19722435064.0,Health Technology,Medical Specialties
Z,5.0,17226993236.0,Technology Services,Internet Software/Services
YUMC,5.0,16112984318.000002,Consumer Services,Restaurants
YUM,6.0,38594110295.00001,Consumer Services,Restaurants
YPF,4.0,14105445533.279753,Energy Minerals,Integrated Oil
YOU,6.0,4147281646.000001,Technology Services,Packaged Software
YMM,6.0,13116100060.0,Technology Services,Packaged Software
YEXT,7.0,1038886207.0,Technology Services,Data Processing Services
YETI,6.0,2785178848.9999995,Producer Manufacturing,Miscellaneous Manufacturing
YELP,2.0,2029922478.0,Technology Services,Internet Software/Services
YB,5.0,1038873235.0,Technology Services,Information Technology Services
YALA,6.0,1157075531.0,Technology Services,Internet Software/Services
XYZ,8.0,45060594127.0,Commercial Services,Miscellaneous Commercial Services
XYL,8.0,36892865634.0,Producer Manufacturing,Industrial Machinery
XRAY,1.0,2511501780.0,Health Technology,Medical Specialties
XPRO,8.0,1585303535.0,Energy Minerals,Oil & Gas Production
XPO,6.0,16012110835.999998,Transportation,Trucking
XPEV,8.0,21680132282.841,Consumer Durables,Motor Vehicles
XP,5.0,9432264513.0,Finance,Investment Banks/Brokers
XOM,8.0,488951816902.00006,Energy Minerals,Integrated Oil
XNCR,8.0,1007794617.0,Health Technology,Biotechnology
XMTR,10.0,2465512092.9999995,Technology Services,Information Technology Services
XIFR,2.0,1842070234.0,Utilities,Alternative Power Generation
XHR,9.0,1220242120.0,Finance,Real Estate Investment Trusts
XERS,8.0,1567974321.0,Health Technology,Biotechnology
XENE,8.0,3290104209.0,Health Technology,Pharmaceuticals: Major
XELLL,,48254462185.0,Utilities,Electric Utilities
XEL,9.0,48254462184.99999,Utilities,Electric Utilities
WYNN,5.0,12453268886.0,Consumer Services,Casinos/Gaming
WYFI,-1.0,1218721500.0,Technology Services,Data Processing Services
WY,8.0,16962723453.999998,Finance,Real Estate Investment Trusts
WWW,9.0,1872912677.0,Consumer Non-Durables,Apparel/Footwear
WWD,3.0,15920431388.999998,Producer Manufacturing,Industrial Machinery
WVE,5.0,1320865825.0,Health Technology,Biotechnology
WULF,9.0,6045732220.0,Technology Services,Data Processing Services
WU,6.0,2994099072.9999995,Finance,Regional Banks
WTW,7.0,30922712479.0,Finance,Insurance Brokers/Services
WTTR,8.0,1407897775.0,Utilities,Water Utilities
WTS,4.0,9110080977.0,Producer Manufacturing,Industrial Machinery
WTRG,6.0,10976605481.000002,Utilities,Water Utilities
WTM,4.0,4910831989.0,Finance,Multi-Line Insurance
WTFCN,,8547129046.0,Finance,Regional Banks
WTFC,9.0,8547129046.0,Finance,Regional Banks
WT,6.0,1703500576.9999998,Miscellaneous,Investment Trusts/Mutual Funds
WST,10.0,20039118811.0,Health Technology,Medical Specialties
WSR,6.0,1319771026.0,Finance,Real Estate Investment Trusts
WSO.B,,14574218502.0,Producer Manufacturing,Building Products
WSO,2.0,14574218502.0,Producer Manufacturing,Building Products
WSM,9.0,24148587794.0,Retail Trade,Specialty Stores
WSFS,2.0,2956849721.0,Finance,Savings Banks
WSC,5.0,3972878043.0,Finance,Finance/Rental/Leasing
WSBCP,,2896972869.0,Finance,Regional Banks
