Ticker,SmartScore,Market Capitalization,Sector,Industry
ZYME,8.0,1318565549.0,Health Technology,Pharmaceuticals: Major
ZWS,2.0,7680607422.0,Producer Manufacturing,Industrial Machinery
ZTS,8.0,64877628906.0,Health Technology,Pharmaceuticals: Major
ZTO,4.0,15047985319.82727,Transportation,Air Freight/Couriers
ZS,7.0,50461554687.99999,Technology Services,Packaged Software
ZM,7.0,24778188232.0,Technology Services,Packaged Software
ZLAB,5.0,3127707746.06812,Health Technology,Biotechnology
ZK,4.0,7598085449.0,Consumer Durables,Motor Vehicles
ZIONP,,7630035156.0,Finance,Major Banks
ZION,10.0,7630035156.0,Finance,Major Banks
ZIM,4.0,1659904541.0,Transportation,Marine Shipping
ZGN,7.0,4266607666.0,Consumer Non-Durables,Apparel/Footwear
ZG,5.0,18733608978.0,Technology Services,Internet Software/Services
ZETA,9.0,4448982391.0,Technology Services,Packaged Software
ZD,4.0,1566720825.0000005,Technology Services,Internet Software/Services
ZBRA,7.0,15959785156.0,Electronic Technology,Computer Processing Hardware
ZBIO,9.0,1053178955.0,Health Technology,Biotechnology
ZBH,9.0,20435582031.0,Health Technology,Medical Specialties
Z,6.0,18733608978.0,Technology Services,Internet Software/Services
YUMC,8.0,16780363281.000004,Consumer Services,Restaurants
YUM,7.0,40622898437.99999,Consumer Services,Restaurants
YPF,5.0,11063497275.349546,Energy Minerals,Integrated Oil
YOU,5.0,4309450562.0,Technology Services,Packaged Software
YMM,6.0,13500340820.0,Technology Services,Packaged Software
YEXT,6.0,1048745117.0,Technology Services,Data Processing Services
YETI,5.0,2889958008.0,Producer Manufacturing,Miscellaneous Manufacturing
YELP,1.0,2089830078.0,Technology Services,Internet Software/Services
YB,6.0,1064343628.0,Technology Services,Information Technology Services
YALA,8.0,1120719360.0,Technology Services,Internet Software/Services
XYZ,8.0,47889073729.99999,Commercial Services,Miscellaneous Commercial Services
XYL,7.0,35949175781.0,Producer Manufacturing,Industrial Machinery
XRAY,2.0,2625207520.0,Health Technology,Medical Specialties
XPRO,7.0,1563976074.0,Energy Minerals,Oil & Gas Production
